OID_;admin4Name_en;admin4Name_ua;admin4Pcode;admin4RefName;admin3Name_en;admin3Name_ua;admin2Name_en;admin2Name_ua;admin2Name_ru;admin2Pcode;admin1Name_en;admin1Name_ua;admin0Name_en;admin0Name_ua;date;validOn;admin4ClassType;admin4pcode2016;POINT_X;POINT_Y;FID;osm_id;fclass;population
469;Novyi Yarychiv;Новий Яричів;UA4622155600;Novyi Yarychiv;Novoiarychivska;Новояричівська;Kamianka-Buzkyi;Кам'янка-Бузький;Каменка-Бугский;UA46221;Lvivska;Львівська;Ukraine;Україна;02.10.2017 0:00:00;21.12.2017 0:00:00;селища міського типу (СМТ);4622155600;24,294541819999999;49,907810329999997;11600;337541215;village;2904
470;Novi Strilyshcha;Нові Стрілища;UA4621555900;Novi Strilyshcha;Novostrilyshchanska;Новострілищанська;Zhydachivskyi;Жидачівський;Жидачовский;UA46215;Lvivska;Львівська;Ukraine;Україна;02.10.2017 0:00:00;21.12.2017 0:00:00;селища міського типу (СМТ);4621555900;24,403309130000000;49,517061550000001;15002;337556565;village;856
471;Kompaniivka;Компаніївка;UA3522855100;Kompaniivka;Kompaniivska;Компаніївська;Kompaniivskyi;Компаніївський;Компанеевский;UA35228;Kirovohradska;Кіровоградська;Ukraine;Україна;02.10.2017 0:00:00;21.12.2017 0:00:00;селища міського типу (СМТ);3522855100;32,204275930000001;48,252664910000000;23274;337605376;village;4538
472;Hnizdychiv;Гніздичів;UA4621555300;Hnizdychiv;Hnizdychivska;Гніздичівська;Zhydachivskyi;Жидачівський;Жидачовский;UA46215;Lvivska;Львівська;Ukraine;Україна;02.10.2017 0:00:00;21.12.2017 0:00:00;селища міського типу (СМТ);4621555300;24,106764550000001;49,337499319999999;16365;337562808;village;4183
473;Dashava;Дашава;UA4625355300;Dashava;Dashavska;Дашавська;Stryiskyi;Стрийський;Стрыйский;UA46253;Lvivska;Львівська;Ukraine;Україна;02.10.2017 0:00:00;21.12.2017 0:00:00;селища міського типу (СМТ);4625355300;24,011698939999999;49,262774989999997;16869;337565050;village;2333
474;Rozdil;Розділ;UA4623055400;Rozdil;Rozdilska;Роздільська;Mykolaivskyi;Миколаївський;Николаевский;UA46230;Lvivska;Львівська;Ukraine;Україна;02.10.2017 0:00:00;21.12.2017 0:00:00;селища міського типу (СМТ);4623055400;24,062537989999999;49,462708079999999;30147;1652910513;village;2696
475;Molodizhne;Молодіжне;UA3521955400;Molodizhne;Molodizhnenska;Молодіжненська;Dolynskyi;Долинський;Долинский;UA35219;Kirovohradska;Кіровоградська;Ukraine;Україна;02.10.2017 0:00:00;21.12.2017 0:00:00;селища міського типу (СМТ);3521955400;32,662155579999997;48,174418420000002;663;256615138;village;157
476;Dobrovelychkivka;Добровеличківка;UA3521755100;Dobrovelychkivka;Dobrovelychkivska;Добровеличківська;Dobrovelychkivskyi;Добровеличківський;Добровеличковский;UA35217;Kirovohradska;Кіровоградська;Ukraine;Україна;02.10.2017 0:00:00;21.12.2017 0:00:00;селища міського типу (СМТ);3521755100;31,177134420000002;48,384195650000002;22547;337600311;village;5931
477;Shklo;Шкло;UA4625856500;Shklo;Shklivska;Шклівська;Yavorivskyi;Яворівський;Яворовский;UA46258;Lvivska;Львівська;Ukraine;Україна;02.10.2017 0:00:00;21.12.2017 0:00:00;селища міського типу (СМТ);4625856500;23,538257730000002;49,953508960000001;11234;337539606;village;5754
478;Shchyrets;Щирець;UA4623655500;Shchyrets;Shchyretska;Щирецька;Pustomytivskyi;Пустомитівський;Пустомытовский;UA46236;Lvivska;Львівська;Ukraine;Україна;02.10.2017 0:00:00;21.12.2017 0:00:00;селища міського типу (СМТ);4623655500;23,857664100000001;49,652309109999997;13896;337551033;village;5733
479;Dobrotvir;Добротвір;UA4622155300;Dobrotvir;Dobrotvirska;Добротвірська;Kamianka-Buzkyi;Кам'янка-Бузький;Каменка-Бугский;UA46221;Lvivska;Львівська;Ukraine;Україна;02.10.2017 0:00:00;21.12.2017 0:00:00;селища міського типу (СМТ);4622155300;24,383594710000001;50,204975349999998;9325;337526811;village;10457
480;Krakovets;Краковець;UA4625855600;Krakovets;Krakovetska;Краковецька;Yavorivskyi;Яворівський;Яворовский;UA46258;Lvivska;Львівська;Ukraine;Україна;02.10.2017 0:00:00;21.12.2017 0:00:00;селища міського типу (СМТ);4625855600;23,158497929999999;49,961787280000003;11127;337539071;village;1106
481;Kulykiv;Куликів;UA4622755600;Kulykiv;Kulykivska;Куликівська;Zhovkivskyi;Жовківський;Жолковский;UA46227;Lvivska;Львівська;Ukraine;Україна;02.10.2017 0:00:00;21.12.2017 0:00:00;селища міського типу (СМТ);4622755600;24,075953160000001;49,978724270000001;8696;337524862;village;630
482;Lopatyn;Лопатин;UA4623955400;Lopatyn;Lopatynska;Лопатинська;Radekhivskyi;Радехівський;Радеховский;UA46239;Lvivska;Львівська;Ukraine;Україна;02.10.2017 0:00:00;21.12.2017 0:00:00;селища міського типу (СМТ);4623955400;24,856447530000001;50,218608719999999;3384;337508741;village;23
483;Maheriv;Магерів;UA4622755900;Maheriv;Maherivska;Магерівська;Zhovkivskyi;Жовківський;Жолковский;UA46227;Lvivska;Львівська;Ukraine;Україна;02.10.2017 0:00:00;21.12.2017 0:00:00;селища міського типу (СМТ);4622755900;23,701878120000000;50,107256950000000;10031;337534135;village;1968
484;Dubliany;Дубляни;UA4624255300;Dubliany;Dublianska;Дублянська;Sambirskyi;Самбірський;Самборский;UA46242;Lvivska;Львівська;Ukraine;Україна;02.10.2017 0:00:00;21.12.2017 0:00:00;селища міського типу (СМТ);4624255300;23,390360470000001;49,499143920000002;1693;313248365;village;10795
485;Zhvyrka;Жвирка;UA4624855300;Zhvyrka;Zhvyrkivska;Жвирківська;Sokalskyi;Сокальський;Сокальский;UA46248;Lvivska;Львівська;Ukraine;Україна;02.10.2017 0:00:00;21.12.2017 0:00:00;селища міського типу (СМТ);4624855300;24,261829729999999;50,465776529999999;30441;1990754485;village;3710
486;Zhuravno;Журавно;UA4621555600;Zhuravno;Zhuravnenska;Журавненська;Zhydachivskyi;Жидачівський;Жидачовский;UA46215;Lvivska;Львівська;Ukraine;Україна;02.10.2017 0:00:00;21.12.2017 0:00:00;селища міського типу (СМТ);4621555600;24,287056310000001;49,255374070000002;16863;337565017;village;3611
487;Zapytiv;Запитів;UA4622155400;Zapytiv;Zapytivska;Запитівська;Kamianka-Buzkyi;Кам'янка-Бузький;Каменка-Бугский;UA46221;Lvivska;Львівська;Ukraine;Україна;02.10.2017 0:00:00;21.12.2017 0:00:00;селища міського типу (СМТ);4622155400;24,206288940000000;49,917213740000001;11485;337540656;village;2730
488;Novoorzhytske;Новооржицьке;UA5323655600;Novoorzhytske;Novoorzhytska;Новооржицька;Orzhytskyi;Оржицький;Оржицкий;UA53236;Poltavska;Полтавська;Ukraine;Україна;02.10.2017 0:00:00;21.12.2017 0:00:00;селища міського типу (СМТ);5323655600;32,726272059999999;50,026219110000000;10655;337536956;village;2008
489;Skorokhodove;Скороходове;UA5325455300;Skorokhodove;Skorokhodivska;Скороходівська;Chutivskyi;Чутівський;Чутовский;UA53254;Poltavska;Полтавська;Ukraine;Україна;02.10.2017 0:00:00;21.12.2017 0:00:00;селища міського типу (СМТ);5325455300;35,077611279999999;49,768875110000003;5465;337514862;village;774
490;Kozelshchyna;Козельщина;UA5322055100;Kozelshchyna;Kozelshchynska;Козельщинська;Kozelshchynskyi;Козельщинський;Козельщинский;UA53220;Poltavska;Полтавська;Ukraine;Україна;02.10.2017 0:00:00;21.12.2017 0:00:00;селища міського типу (СМТ);5322055100;33,860940499999998;49,219780440000001;15545;337558933;village;116
491;Komyshnia;Комишня;UA5323255400;Komyshnia;Komyshnianska;Комишнянська;Myrhorodskyi;Миргородський;Миргородский;UA53232;Poltavska;Полтавська;Ukraine;Україна;02.10.2017 0:00:00;21.12.2017 0:00:00;селища міського типу (СМТ);5323255400;33,686371780000002;50,183048079999999;9495;337527291;village;2500
492;Bilyky;Білики;UA5321855300;Bilyky;Bilytska;Білицька;Kobeliatskyi;Кобеляцький;Кобелякский;UA53218;Poltavska;Полтавська;Ukraine;Україна;02.10.2017 0:00:00;21.12.2017 0:00:00;селища міського типу (СМТ);5321855300;34,261760189999997;49,249883400000002;4752;337512714;village;317
493;Velyka Bahachka;Велика Багачка;UA5320255100;Velyka Bahachka;Velykobahachanska;Великобагачанська;Velykobahachanskyi;Великобагачанський;Великобагачанский;UA53202;Poltavska;Полтавська;Ukraine;Україна;02.10.2017 0:00:00;21.12.2017 0:00:00;селища міського типу (СМТ);5320255100;33,724073830000002;49,790816130000003;12498;337544697;village;5686
494;Kotelva;Котельва;UA5322255100;Kotelva;Kotelevska;Котелевська;Kotelevskyi;Котелевський;Котелевский;UA53222;Poltavska;Полтавська;Ukraine;Україна;02.10.2017 0:00:00;21.12.2017 0:00:00;селища міського типу (СМТ);5322255100;34,756247399999999;50,068344410000002;10350;337535598;village;12300
495;Mashivka;Машівка;UA5323055100;Mashivka;Mashivska;Машівська;Mashivskyi;Машівський;Машевский;UA53230;Poltavska;Полтавська;Ukraine;Україна;02.10.2017 0:00:00;21.12.2017 0:00:00;селища міського типу (СМТ);5323055100;34,857638799999997;49,442425929999999;15556;337558984;village;4092
496;Nova Haleshchyna;Нова Галещина;UA5322055500;Nova Haleshchyna;Novohaleshchynska;Новогалещинська;Kozelshchynskyi;Козельщинський;Козельщинский;UA53220;Poltavska;Полтавська;Ukraine;Україна;02.10.2017 0:00:00;21.12.2017 0:00:00;селища міського типу (СМТ);5322055500;33,764129830000002;49,171742029999997;17528;337569014;village;2658
497;Hradyzk;Градизьк;UA5320655400;Hradyzk;Hradyzka;Градизька;Hlobynskyi;Глобинський;Глобинский;UA53206;Poltavska;Полтавська;Ukraine;Україна;02.10.2017 0:00:00;21.12.2017 0:00:00;селища міського типу (СМТ);5320655400;33,132993089999999;49,233808119999999;17046;337566080;village;8002
498;Dykanka;Диканька;UA5321055100;Dykanka;Dykanska;Диканьська;Dykanskyi;Диканський;Диканьский;UA53210;Poltavska;Полтавська;Ukraine;Україна;02.10.2017 0:00:00;21.12.2017 0:00:00;селища міського типу (СМТ);5321055100;34,531007600000002;49,823165410000001;12250;337543711;village;8468
499;Hoholeve;Гоголеве;UA5320255400;Hoholeve;Hoholivska;Гоголівська;Velykobahachanskyi;Великобагачанський;Великобагачанский;UA53202;Poltavska;Полтавська;Ukraine;Україна;02.10.2017 0:00:00;21.12.2017 0:00:00;селища міського типу (СМТ);5320255400;33,824734139999997;49,917599469999999;11489;337540706;village;2686
500;Novi Sanzhary;Нові Санжари;UA5323455100;Novi Sanzhary;Novosanzharska;Новосанжарська;Novosanzharskyi;Новосанжарський;Новосанжарский;UA53234;Poltavska;Полтавська;Ukraine;Україна;02.10.2017 0:00:00;21.12.2017 0:00:00;селища міського типу (СМТ);5323455100;34,314416090000002;49,335940319999999;16311;337562551;village;8146
501;Brylivka;Брилівка;UA6525055300;Brylivka;Vynohradivska;Виноградівська;Oleshkivskyi;Олешківський;Алешковский;UA65250;Khersonska;Херсонська;Ukraine;Україна;02.10.2017 0:00:00;21.12.2017 0:00:00;селища міського типу (СМТ);6525055300;33,151465100000003;46,421885590000002;28185;337690107;village;4416
502;Velyka Lepetykha;Велика Лепетиха;UA6521255100;Velyka Lepetykha;Velykolepetyska;Великолепетиська;Velykolepetyskyi;Великолепетиський;Великолепетихский;UA65212;Khersonska;Херсонська;Ukraine;Україна;02.10.2017 0:00:00;21.12.2017 0:00:00;селища міського типу (СМТ);6521255100;33,916498030000000;47,160623020000003;26796;337680708;village;8620
